feat_01,feat_11,feat_02,feat_12,feat_03,feat_13,feat_04,feat_14,feat_05,feat_15,feat_06,feat_16,feat_07,feat_17,feat_08,feat_18,feat_09,feat_19,feat_10,feat_20,Accuracy
0.506888238,0.535717915,0.494090406,0.536983381,0.49752198,0.505378422,0.406203362,0.483291494,0.482961305,0.476472499,0.479474837,0.498795349,0.508800078,0.4693091,0.476590184,0.490617432,0.530536799,0.554589404,0.498933984,0.461159928,0.01
0.554392083,0.475194671,0.438275675,0.509677954,0.513707209,0.550284533,0.508477026,0.548970793,0.507152428,0.485973448,0.479360819,0.539497799,0.485393303,0.517279257,0.539455483,0.475349911,0.516716712,0.478668816,0.551199162,0.505702547,0.01
0.494083551,0.501108163,0.535502038,0.516435238,0.464806963,0.47681474,0.461107716,0.525393736,0.492754871,0.472288089,0.52782402,0.49261011,0.510209488,0.519776814,0.463282052,0.484378105,0.534136124,0.487784563,0.477315937,0.518563831,0.01
0.46938833,0.538814403,0.556041334,0.471769222,0.493892968,0.474673655,0.479778088,0.453913884,0.517394798,0.509270359,0.501268767,0.513389367,0.514894962,0.46488729,0.481939629,0.479966788,0.505450474,0.483673398,0.482691501,0.456494319,0.01
0.506573148,0.498359594,0.48609024,0.473529288,0.512376114,0.474494349,0.507919292,0.496987253,0.488322179,0.526180449,0.530749632,0.476432401,0.564720761,0.4658809,0.528191085,0.516075606,0.492672708,0.501574263,0.474840279,0.486511045,0.01
0.571312647,0.527478531,0.462670904,0.527268668,0.482812252,0.509241691,0.465028545,0.470970223,0.492267099,0.509914325,0.476205967,0.508565727,0.434906188,0.517636801,0.527820525,0.484778674,0.482500755,0.468821742,0.44833471,0.513024969,0.01
0.511277392,0.510429703,0.495175288,0.481981012,0.513223742,0.512683102,0.497644228,0.483423374,0.441288017,0.54394321,0.454349645,0.534836121,0.502274567,0.530737878,0.510106252,0.508595846,0.529839808,0.475643627,0.461517662,0.455495995,0.994
0.479889599,0.476802505,0.529050821,0.508325365,0.532203994,0.523420405,0.477334734,0.530545756,0.505374177,0.511040611,0.46704544,0.468904478,0.446677671,0.535081746,0.480233963,0.510915957,0.419389845,0.505417856,0.482947178,0.537870721,0.01
0.518635073,0.504850772,0.493664483,0.513640662,0.49056507,0.529534892,0.452321094,0.531212734,0.455355224,0.502859641,0.52620254,0.509148702,0.528111673,0.480922237,0.469298839,0.506610367,0.565068634,0.47103827,0.477586443,0.460126337,0.01
0.478299354,0.504352408,0.471847349,0.529340821,0.50505483,0.517462472,0.477310876,0.510599098,0.564602718,0.525167268,0.461916341,0.47669222,0.539627219,0.455316457,0.572539805,0.523866154,0.519284754,0.440766496,0.493456746,0.465258825,0.01
0.49478347,0.460666285,0.480553781,0.545868405,0.468245891,0.515531129,0.539156123,0.499357633,0.515096658,0.546237503,0.517230041,0.474442062,0.50698715,0.482956001,0.474525381,0.560035623,0.468436685,0.516000978,0.50585686,0.497281524,0.99
0.544831726,0.495041255,0.489022353,0.487041724,0.535032192,0.534836548,0.579400564,0.464416445,0.496835249,0.521262677,0.493790969,0.516971526,0.494517085,0.501766348,0.538620616,0.542894648,0.490520196,0.497532971,0.472050046,0.478958017,0.01
0.491172705,0.5251041,0.505013715,0.50569955,0.507469844,0.520073746,0.47566326,0.46128167,0.507706704,0.48903716,0.477759323,0.531951229,0.538645323,0.448179967,0.490903306,0.459255632,0.483558986,0.449052529,0.508734004,0.476629769,0.01
0.48036575,0.539019614,0.489667535,0.522938484,0.472472225,0.44115435,0.480090035,0.454106186,0.485204854,0.526489704,0.485910011,0.531693636,0.479858096,0.484307541,0.506280122,0.504697517,0.476134035,0.535138346,0.492445985,0.516018773,0.01
0.461059698,0.482174491,0.482807099,0.537945984,0.496853408,0.545623942,0.489811494,0.495106014,0.466332274,0.461057355,0.486244688,0.44302068,0.541480994,0.514914277,0.459452594,0.52374015,0.535681769,0.439522017,0.519242206,0.502294134,0.01
0.549878818,0.508467665,0.500145987,0.506334649,0.505196806,0.496368894,0.506559669,0.500962387,0.54304551,0.429783657,0.502869751,0.489517892,0.470116362,0.48816565,0.453459759,0.543893166,0.509234823,0.489979569,0.467057323,0.493295082,0.01
0.463949267,0.46961987,0.496879022,0.517382057,0.462289157,0.472118411,0.505452135,0.497063763,0.559131439,0.473207442,0.425552281,0.547015183,0.450894324,0.545048291,0.484751912,0.473658087,0.501798213,0.533164761,0.52069349,0.472132568,0.996
0.48018764,0.555460654,0.504657012,0.509620957,0.510003799,0.512904674,0.500276998,0.48224202,0.513631835,0.519076505,0.51969725,0.489433542,0.509438169,0.581696453,0.468050058,0.487786707,0.499011705,0.532268358,0.451157103,0.538597936,0.9965
0.516067646,0.541454087,0.477985665,0.496782432,0.499154211,0.476887945,0.47019083,0.558217761,0.531901965,0.536625246,0.50591909,0.491653301,0.453009453,0.526001056,0.473363889,0.515264666,0.517638639,0.442879627,0.533256019,0.45271954,0.997
0.551153764,0.520610904,0.508892176,0.491024355,0.479156722,0.482939523,0.534840146,0.509692471,0.447689654,0.508882457,0.497488138,0.488087589,0.511795047,0.495235597,0.501739103,0.513911497,0.492727148,0.529662114,0.533504539,0.475268493,0.99625
0.444980675,0.492932346,0.505834355,0.521057948,0.475709017,0.522191591,0.519462492,0.539161081,0.506291871,0.5229482,0.572662621,0.48843491,0.561872853,0.481010816,0.505984697,0.563189802,0.486545249,0.478084379,0.458521501,0.506769604,0.9956
0.520580212,0.522568694,0.503512003,0.452840195,0.459024134,0.493883955,0.543829405,0.506940263,0.513725024,0.516878417,0.464228761,0.484259208,0.433839078,0.482975704,0.543351279,0.509413525,0.46601339,0.55072394,0.511586171,0.49899136,0.9955
0.534128135,0.500674462,0.515616817,0.468067288,0.537004613,0.484236343,0.499269913,0.509514751,0.49183944,0.527966838,0.477125825,0.513421349,0.537858141,0.502241583,0.57179154,0.496785726,0.495161071,0.516645848,0.485717143,0.495797333,0.995571429
0.512728469,0.502098099,0.480219886,0.504977505,0.499360855,0.527301415,0.509623628,0.509394832,0.477661839,0.45593517,0.54921435,0.48977684,0.498734712,0.480243833,0.476372314,0.459249578,0.519395642,0.481156849,0.522792795,0.475171487,0.9955
0.516732023,0.531280774,0.471161545,0.497003135,0.483749454,0.546457071,0.549831306,0.502919683,0.523900532,0.426812314,0.479547372,0.536558777,0.48804346,0.544667386,0.507198989,0.477588154,0.533878607,0.50457724,0.497932381,0.505959374,0.995
0.471794306,0.489124095,0.494380039,0.473207784,0.474863702,0.514771814,0.49649834,0.449239569,0.487264767,0.530505467,0.491212709,0.486330347,0.511243171,0.527217244,0.536613887,0.53681614,0.479363848,0.491565589,0.42509195,0.466269893,0.9953
0.513266811,0.50616655,0.525620649,0.51158637,0.517005475,0.485827911,0.527468939,0.502907299,0.5400123,0.446422097,0.49730381,0.522579044,0.526507754,0.460298796,0.447587261,0.472870941,0.433439482,0.494589769,0.466653705,0.508172831,0.991727272
0.555545164,0.489631797,0.49812857,0.505368585,0.523939343,0.535653752,0.455179959,0.521065539,0.488909681,0.508726788,0.450751168,0.524212468,0.480533189,0.502718121,0.496292104,0.555541171,0.497824526,0.487679061,0.479729554,0.566601891,0.994291667
0.553734076,0.553290267,0.508229305,0.511263591,0.479719918,0.499525847,0.44330072,0.505092901,0.468283133,0.475923153,0.532237702,0.471771145,0.500959722,0.527185663,0.49261424,0.528028619,0.496612381,0.475234017,0.483680385,0.514249921,0.994346154
0.538341764,0.486101717,0.517438015,0.484009825,0.518495142,0.457197499,0.469536252,0.552998157,0.440339103,0.4920044,0.509680297,0.500026983,0.466801738,0.514996998,0.511973473,0.496940446,0.474026987,0.532521665,0.459275266,0.47096891,0.995714286
0.440549782,0.470188758,0.504782719,0.502200436,0.515042221,0.470777258,0.479984932,0.509697651,0.518735148,0.498462664,0.470800084,0.490608235,0.504020384,0.529541536,0.485656848,0.520978407,0.522001714,0.480996699,0.52535327,0.526373939,0.9938
0.491094573,0.503524197,0.511209074,0.433742635,0.464018018,0.499678088,0.459171027,0.475332565,0.491513468,0.479083547,0.522580739,0.443831884,0.489254307,0.568819122,0.433682781,0.521012987,0.5548551,0.464903895,0.510132027,0.435967409,0.995625
0.525524995,0.503186284,0.490297352,0.465514801,0.499330963,0.514968796,0.503685237,0.565117272,0.529384384,0.465214285,0.517306107,0.54260667,0.440026032,0.477095078,0.472198249,0.43755314,0.491372207,0.512683821,0.431205242,0.545489214,0.995588235
0.531430234,0.506684379,0.486122652,0.452300819,0.449467453,0.529881948,0.510529402,0.507462816,0.518100256,0.494564992,0.542140282,0.543526562,0.516858445,0.427263105,0.476924286,0.502066514,0.522106718,0.4522261,0.484094082,0.476987858,0.01
0.533694126,0.453468091,0.488549711,0.546227102,0.470168073,0.482781193,0.504094571,0.488656859,0.514181111,0.521188118,0.507318249,0.50411323,0.505793348,0.508108658,0.501668393,0.502208308,0.509254552,0.454371424,0.437851253,0.515893428,0.01
0.5474993,0.530386121,0.470666618,0.526734089,0.469109274,0.511954439,0.498263347,0.491610351,0.445941555,0.535588977,0.502347374,0.494235328,0.483774909,0.47322729,0.490960618,0.479577565,0.519739149,0.545060022,0.521810925,0.567016814,0.01
0.510976811,0.484779701,0.519697776,0.523898052,0.500717893,0.519296289,0.531189434,0.435759816,0.470729177,0.527347097,0.501972517,0.452018112,0.536872549,0.496306039,0.467151032,0.53517188,0.513042111,0.496090019,0.519542742,0.539751266,0.01
0.522032825,0.523853907,0.476652493,0.460139489,0.534118149,0.503972963,0.518500966,0.459079286,0.557963006,0.546831111,0.512271838,0.528615683,0.49319011,0.512190522,0.482661448,0.500028467,0.488290068,0.498866079,0.477235887,0.532087512,0.01
0.550733181,0.499799282,0.499795987,0.491641959,0.517576674,0.440923578,0.500241497,0.501124579,0.510945471,0.48300938,0.535709625,0.48522512,0.530358294,0.451758929,0.472144781,0.531211656,0.436036613,0.498658017,0.480705833,0.487887571,0.992
0.508197357,0.495098388,0.468381285,0.508787815,0.467830867,0.522549451,0.48382662,0.507785563,0.503699872,0.487667884,0.509236499,0.5066974,0.489937949,0.567284718,0.528649339,0.548572648,0.441774276,0.512196915,0.510031926,0.485506349,0.01
0.486512653,0.534616907,0.46716975,0.530837542,0.484483805,0.520601709,0.530275809,0.463230475,0.520684528,0.504438597,0.502859979,0.504856332,0.522595827,0.560787278,0.488900192,0.48728875,0.514631313,0.474008349,0.501060702,0.497710419,0.01
0.496991963,0.535632507,0.502536266,0.522611599,0.498442148,0.469982343,0.505657625,0.542166799,0.55986509,0.495296265,0.499593633,0.503026906,0.522959298,0.485650741,0.428533215,0.489693162,0.458552214,0.469822669,0.485421016,0.508990962,0.01
0.529256705,0.503953746,0.489682852,0.540639828,0.482581468,0.480864862,0.4914016,0.591922233,0.504586772,0.508009318,0.508838791,0.484588405,0.489266835,0.494042183,0.515352774,0.493914764,0.517958497,0.521098872,0.494782824,0.458719367,0.01
0.463723772,0.459352488,0.557494352,0.46406339,0.489575634,0.424316557,0.497956725,0.547940685,0.56962531,0.485772912,0.531039055,0.506873024,0.532798557,0.495807713,0.519232391,0.418485922,0.484645562,0.524560169,0.515804976,0.513763898,0.01
0.476706958,0.453186212,0.525938727,0.523168682,0.516325085,0.489982713,0.519917125,0.485897142,0.538791203,0.503338528,0.500119165,0.524067746,0.485992707,0.480665372,0.505254267,0.540881056,0.546781827,0.534964964,0.547102334,0.499930527,0.99
0.468846611,0.481320003,0.587244055,0.496910148,0.488597346,0.514601975,0.544016169,0.500967643,0.415961635,0.486211371,0.47248002,0.456709805,0.466256059,0.48950846,0.500894349,0.502366959,0.463462824,0.53907686,0.478178633,0.467232793,0.01
0.488048051,0.47179644,0.466475495,0.48373518,0.474594833,0.456954056,0.515516341,0.495860496,0.487481308,0.522004198,0.500708355,0.472667612,0.509555931,0.528709699,0.525853704,0.510301373,0.524537291,0.484978811,0.547481188,0.500860351,0.01
0.510610252,0.531789211,0.506920238,0.537907097,0.487775077,0.458406462,0.473244708,0.564515466,0.464803284,0.481306098,0.456119199,0.510218739,0.536203828,0.467955825,0.526377987,0.560740582,0.472511242,0.52762962,0.532993545,0.468021808,0.01
0.520631351,0.471544957,0.527785269,0.53322952,0.518181819,0.525235803,0.468743114,0.491690394,0.467907322,0.525072407,0.523991912,0.534014551,0.545678607,0.499826128,0.481973339,0.580760798,0.48314208,0.552105707,0.446149487,0.482076441,0.01
0.478661127,0.527148214,0.539896261,0.469051426,0.529528753,0.522851726,0.499530317,0.487614519,0.488361369,0.496146593,0.471414016,0.501243698,0.50706653,0.453761208,0.528304964,0.509137808,0.491193606,0.545250754,0.471623518,0.522660507,0.01
0.454824025,0.487179152,0.581751727,0.520241523,0.55482978,0.52666629,0.527051827,0.472425277,0.501372567,0.532460453,0.558199791,0.56830861,0.46531663,0.478423589,0.444529954,0.514018341,0.508721274,0.496576628,0.50379035,0.483676337,0.01
0.525242182,0.469745121,0.458466573,0.485050804,0.532865049,0.490903835,0.54517968,0.465449105,0.486546087,0.47738102,0.48970837,0.57323927,0.488538002,0.460515105,0.498435609,0.488408509,0.481895703,0.522829729,0.522749446,0.49834473,0.99
0.509031765,0.502592007,0.516215638,0.509254353,0.527763463,0.506110187,0.525720913,0.49042003,0.446979556,0.497836306,0.502469576,0.493247465,0.52723712,0.497068721,0.476885104,0.508843678,0.487550613,0.495190355,0.505975601,0.505497788,0.01
0.483760344,0.508480926,0.5366622,0.497469942,0.495809258,0.484354435,0.536824903,0.489702944,0.485163008,0.538532717,0.488864457,0.50108807,0.523659002,0.529051932,0.496976317,0.456437311,0.499095515,0.511781081,0.483097274,0.544698018,0.01
0.531507106,0.520335264,0.506527427,0.529985149,0.505456888,0.48766766,0.491168512,0.534084218,0.493262486,0.529605699,0.476353982,0.55750762,0.480736017,0.542588607,0.471276182,0.505320514,0.483949474,0.474671089,0.51385805,0.486802081,0.01
0.538410884,0.495663931,0.463483637,0.502758773,0.467204924,0.465327229,0.530735163,0.517998939,0.513324387,0.517782991,0.465984347,0.522588764,0.454995408,0.508534138,0.514699843,0.515074558,0.495156983,0.506037429,0.497415639,0.560431225,0.01
0.498239581,0.523244253,0.475595488,0.461362303,0.442023383,0.517467625,0.535801472,0.539058338,0.443618819,0.514409985,0.514141292,0.488716982,0.473814894,0.46840766,0.528677418,0.485348339,0.48475957,0.508369626,0.500922905,0.525946836,0.01
0.4960579,0.489303299,0.505361861,0.4619587,0.492656775,0.514428874,0.486056593,0.538298683,0.443772842,0.472932598,0.493418441,0.476148971,0.516629302,0.530414546,0.485058661,0.55317092,0.480958168,0.443990573,0.465535234,0.492383588,0.994
0.536173319,0.500270544,0.438810895,0.504694142,0.418516297,0.512479563,0.500199005,0.48783059,0.486495246,0.564409182,0.48553398,0.497925789,0.480041579,0.534151192,0.511439025,0.43151259,0.493196652,0.518888944,0.514342466,0.503125057,0.01
0.505065577,0.51147445,0.488324762,0.476758999,0.505074618,0.512220363,0.541604669,0.452054581,0.539324205,0.530482582,0.502217677,0.531125013,0.504795902,0.512050667,0.471658695,0.490942854,0.528483159,0.474932137,0.475909658,0.496442107,0.01
0.484476044,0.525478727,0.532193465,0.509914819,0.448580981,0.549373353,0.525234243,0.538335755,0.499616013,0.539638632,0.452281857,0.491018797,0.488765187,0.557497695,0.517995844,0.467657535,0.493549708,0.509793401,0.518263031,0.562534062,0.01
0.507825388,0.463730183,0.552624441,0.476030989,0.552402686,0.472368583,0.485561004,0.550630696,0.453851509,0.508795646,0.462858482,0.477950146,0.56533896,0.514821532,0.465742599,0.425535595,0.495803994,0.465957103,0.487525117,0.505199559,0.01
0.533166634,0.479344491,0.468549084,0.519689041,0.508786039,0.537527016,0.471104911,0.534306099,0.539146467,0.511590698,0.482567799,0.508340592,0.522373351,0.49716064,0.471089652,0.473472373,0.536344385,0.504503291,0.503917896,0.542140452,0.01
0.520317566,0.580105358,0.468534399,0.524838181,0.471848434,0.488745863,0.512218752,0.486296406,0.534889733,0.506903542,0.467665215,0.446193532,0.469545648,0.553306096,0.485528175,0.493148945,0.506069744,0.49622278,0.460427588,0.48834183,0.01
0.525428592,0.467979402,0.526342139,0.530890393,0.537130402,0.492507219,0.491121762,0.512925201,0.516920247,0.535063622,0.502941902,0.528951522,0.477429349,0.491433374,0.533795225,0.458162362,0.513725103,0.49859392,0.473721802,0.513787422,0.01
0.473887183,0.508323733,0.528150564,0.539431519,0.496515346,0.504847858,0.456376506,0.550425372,0.479233121,0.508093811,0.496043547,0.476414391,0.514637199,0.505471666,0.445712819,0.495335256,0.491859519,0.449497007,0.432866825,0.474127655,0.01
0.482698952,0.529810194,0.489514637,0.526954556,0.483204187,0.4656078,0.527155909,0.496992093,0.501875752,0.532609841,0.543631194,0.531010591,0.471486306,0.490743758,0.494188764,0.446468376,0.485141036,0.463141791,0.548067441,0.555694448,0.01
0.524080587,0.52305775,0.468488365,0.533027757,0.517083995,0.486763313,0.517455463,0.513797787,0.490928136,0.522188104,0.453839212,0.463136027,0.498335685,0.497860207,0.4213652,0.521978765,0.538116253,0.469348834,0.426424486,0.448636713,0.997
0.445608418,0.499939099,0.515236583,0.573487981,0.508295406,0.461210568,0.495884117,0.541615248,0.481186819,0.479302621,0.523403323,0.486057217,0.470909686,0.501654274,0.51097176,0.502636137,0.522319114,0.463436568,0.470393162,0.471742561,0.994
0.524710373,0.481135715,0.48593894,0.52687789,0.478834209,0.522375825,0.518545878,0.513502309,0.512077158,0.511679649,0.450341283,0.482323341,0.544999436,0.490174622,0.512191987,0.516564215,0.492778423,0.503680958,0.518427377,0.494146209,0.993333333
0.492868755,0.483014842,0.460237215,0.464025006,0.575561829,0.442921874,0.432964966,0.465264592,0.450443841,0.454958529,0.514025438,0.534444401,0.492105763,0.505970462,0.549912008,0.469444007,0.485906579,0.454776203,0.46565373,0.487567748,0.994
0.523884711,0.513245583,0.528414888,0.473341887,0.494123308,0.570792517,0.468396745,0.498517692,0.489301075,0.502915989,0.493705621,0.51367225,0.513824665,0.50164516,0.50300056,0.45844281,0.434463332,0.508716485,0.46435922,0.504229977,0.01
0.460878168,0.495391911,0.50917691,0.52287191,0.538928819,0.514690974,0.52862702,0.486030752,0.479459085,0.540103487,0.505357327,0.503962433,0.521553538,0.443974916,0.497116338,0.472368971,0.531818292,0.545063663,0.506646039,0.513178786,0.01
0.502045968,0.492746652,0.530038322,0.507062782,0.485499924,0.493564554,0.472836001,0.568510944,0.491918616,0.480683647,0.498272614,0.503502334,0.484681186,0.488608685,0.521263428,0.520717498,0.552272977,0.499184493,0.491664399,0.513717037,0.01
0.504448775,0.464012743,0.494137855,0.45896275,0.51609486,0.526793003,0.467000233,0.466143133,0.492586499,0.535045553,0.474216234,0.48785606,0.452568596,0.502650924,0.490096843,0.498992085,0.514330178,0.498844509,0.501276321,0.463538249,0.992
0.493369496,0.493759698,0.473302411,0.491955189,0.552216634,0.548099103,0.504461788,0.471666197,0.519377793,0.478421987,0.490267902,0.505413035,0.521313064,0.463949658,0.470418517,0.498526048,0.498804254,0.47962842,0.517491699,0.490825832,0.01
0.526621066,0.489426002,0.480685193,0.489987255,0.499857898,0.522579345,0.485863565,0.519206457,0.494724067,0.491821627,0.534672796,0.552440468,0.497817726,0.472996239,0.466554043,0.499109197,0.50871865,0.509011566,0.512679039,0.516694439,0.01
0.483281674,0.534795109,0.487758814,0.464963323,0.490979893,0.550442987,0.49597436,0.456518156,0.544972056,0.502116381,0.463354085,0.490799628,0.516822945,0.452283997,0.446979062,0.447396818,0.553967643,0.501902391,0.51047715,0.480668196,0.01
0.494906887,0.46842274,0.521838407,0.564178906,0.468512872,0.536664856,0.452525322,0.483897734,0.509546264,0.497579258,0.480900136,0.56564274,0.474958233,0.528169291,0.48062034,0.508355424,0.451805522,0.599094439,0.485374212,0.505386182,0.01
0.509655586,0.475273978,0.557786941,0.468449731,0.54057752,0.456896128,0.526727501,0.511833003,0.508319715,0.499120842,0.519355726,0.51880496,0.5624347,0.458433071,0.488129711,0.558544833,0.496408855,0.46978817,0.502572612,0.492088251,0.01
0.511976324,0.444141539,0.474821558,0.477660057,0.558869797,0.484991724,0.556457548,0.503807334,0.53726272,0.502407647,0.531585144,0.502821996,0.565206875,0.550993695,0.496499442,0.502763054,0.493314938,0.495097396,0.465386653,0.517178892,0.01
0.541661962,0.505104729,0.485532815,0.457997425,0.546367842,0.512385047,0.53366417,0.543666329,0.530310727,0.49836749,0.511881897,0.482202053,0.545172619,0.50319185,0.491943426,0.515093206,0.528655204,0.48869999,0.559126831,0.501420012,0.993
0.500250124,0.519655859,0.523826843,0.533848845,0.509254957,0.497163642,0.516614149,0.517733568,0.488037389,0.492358344,0.482372338,0.50835816,0.507922648,0.481912515,0.534492039,0.48443954,0.521956309,0.486663415,0.529698768,0.545669461,0.01
0.533523846,0.458444611,0.506764656,0.486054549,0.534950724,0.55033285,0.503375823,0.463422825,0.461442926,0.458879424,0.509463442,0.516641376,0.484360749,0.488291636,0.507903331,0.484580113,0.520131529,0.546684728,0.486155076,0.506090045,0.01
0.517300001,0.491712663,0.492971275,0.482746389,0.507133819,0.525421956,0.512689556,0.530902487,0.502567178,0.487837832,0.456961633,0.490306131,0.491127509,0.5391049,0.513718439,0.551257721,0.463480753,0.509908068,0.473080399,0.527367275,0.01
0.494208077,0.489876768,0.523072063,0.512109808,0.511324721,0.512484007,0.494391158,0.509600967,0.474539624,0.505055935,0.542694775,0.530544518,0.544312427,0.56807474,0.535951199,0.480570627,0.470645848,0.485414766,0.52247529,0.474390414,0.01
0.541430146,0.484555879,0.527472447,0.490097919,0.492140749,0.51091412,0.515361684,0.511167617,0.483072945,0.468557914,0.493436357,0.511292028,0.436136962,0.515349107,0.452842645,0.508493277,0.5554041,0.475116972,0.499716436,0.466531878,0.01
0.557321774,0.477452428,0.51694649,0.49155871,0.414282129,0.469922434,0.517303014,0.512277357,0.532961948,0.524958048,0.496072985,0.480957167,0.507749741,0.537017032,0.484812441,0.444457159,0.474071517,0.477342031,0.500047177,0.557389676,0.01
0.58609586,0.50062606,0.478743773,0.493484317,0.475862304,0.528947771,0.409502959,0.500984242,0.52523674,0.488622072,0.446444715,0.52547144,0.457666333,0.512369809,0.51697544,0.484652832,0.470839092,0.482534475,0.511941077,0.496696492,0.01
0.519896113,0.521040374,0.499367319,0.515963595,0.52458323,0.512313611,0.508539003,0.438609235,0.493845174,0.503101798,0.495840913,0.501880239,0.552284861,0.537187523,0.509123572,0.515546674,0.528683284,0.494949778,0.499983126,0.50054359,0.01
0.509776096,0.554943116,0.472047413,0.49292876,0.478054536,0.491934044,0.46999641,0.529469201,0.488654787,0.505737277,0.480348139,0.471160531,0.540357454,0.440355119,0.529094678,0.47439653,0.517104,0.461313119,0.514711726,0.505060367,0.01
0.516634228,0.49839642,0.49854776,0.460754154,0.505548403,0.495953558,0.473605435,0.532921604,0.510864563,0.489838758,0.517580256,0.458180406,0.460647776,0.521469408,0.535323589,0.479091136,0.528359387,0.518647286,0.52633691,0.571501456,0.01
0.458182657,0.470330685,0.485499903,0.531217151,0.51317487,0.465081685,0.491299273,0.466053098,0.461105674,0.471717781,0.523462808,0.549539574,0.482253509,0.450328678,0.54796015,0.495193324,0.496637926,0.498569931,0.476055486,0.51717305,0.01
0.535605199,0.471267273,0.498639921,0.479477019,0.482597466,0.514587072,0.479109498,0.492177244,0.508508064,0.499009416,0.53941669,0.46750933,0.4582193,0.477859195,0.463929589,0.516201707,0.522819665,0.47895044,0.466411338,0.453281907,0.01
0.491161551,0.503986051,0.508415727,0.455132657,0.499810491,0.5051677,0.547808006,0.516527212,0.50632531,0.500565098,0.459306719,0.511153821,0.472894055,0.510407243,0.547272519,0.563161012,0.494950529,0.518620297,0.490884492,0.499946329,0.01
0.514719697,0.514685213,0.516306155,0.514767223,0.497711425,0.517193905,0.49714138,0.506473729,0.543158491,0.518985379,0.483999253,0.481007213,0.460929411,0.476528533,0.535589048,0.499197068,0.520425237,0.502989023,0.524195226,0.47285164,0.01
0.500359691,0.477373933,0.467660273,0.509897725,0.489456245,0.499909321,0.517505029,0.527296081,0.537129717,0.521624402,0.506393098,0.502397456,0.47976648,0.467196713,0.494210118,0.491636523,0.509061668,0.451938006,0.540702136,0.504152945,0.01
0.421161844,0.516279502,0.53698875,0.508493594,0.474656525,0.489615472,0.488106932,0.478147184,0.549576848,0.468333526,0.488830219,0.561245744,0.488065791,0.488311622,0.464287362,0.478533007,0.522343659,0.512144412,0.550097459,0.53341774,0.01
0.450449035,0.537465295,0.537745788,0.488813198,0.493056215,0.517335782,0.507456053,0.489109602,0.520124078,0.473125952,0.50082946,0.472296923,0.498268572,0.48609247,0.495420396,0.503716737,0.46302827,0.509375513,0.513451829,0.490904879,0.01
0.498043574,0.51375701,0.476543782,0.494835833,0.492124736,0.503643758,0.50880615,0.431062008,0.433353436,0.483928551,0.478593738,0.512654072,0.470940757,0.494219863,0.501945316,0.469801403,0.495638156,0.498376817,0.528519628,0.512511939,0.01
0.509968583,0.450606157,0.487032016,0.502317698,0.505981418,0.470948445,0.49992671,0.478401077,0.474345941,0.486000596,0.512236692,0.460493275,0.487967278,0.487685353,0.487734517,0.50391249,0.528365239,0.470909916,0.506877143,0.499117086,0.01
0.468060788,0.503309991,0.487849248,0.498353661,0.500087098,0.495050492,0.547852186,0.468007643,0.507185746,0.551764148,0.511344739,0.5006618,0.488923335,0.481840567,0.484799419,0.494809705,0.487379946,0.424358796,0.478861489,0.514173851,0.992
0.528409662,0.556614711,0.486362676,0.568591087,0.526893848,0.437752734,0.499328509,0.503954323,0.531745679,0.511572542,0.504068229,0.50303368,0.503861276,0.51848411,0.487954154,0.495521743,0.514351751,0.501896474,0.475586316,0.441041977,0.01
0.493808717,0.555573579,0.541436924,0.514791092,0.513722407,0.482663942,0.498186186,0.493545144,0.497253557,0.48824575,0.524336357,0.453866627,0.490401085,0.486637723,0.479508561,0.488260815,0.508182622,0.50725266,0.481765177,0.467327298,0.01
0.553261101,0.485301798,0.522410763,0.528825505,0.538539016,0.492608315,0.534949703,0.450192201,0.472413933,0.499360913,0.515504678,0.459671406,0.470510591,0.513049098,0.528205528,0.481862793,0.524698169,0.50664884,0.511720117,0.523669538,0.01
0.493186206,0.527909903,0.438314416,0.50716854,0.465613624,0.513957465,0.514588379,0.540141611,0.556162973,0.500680635,0.506071523,0.480310148,0.461901953,0.430420288,0.492671999,0.473972502,0.493849338,0.47627051,0.439032012,0.489143563,0.01
0.542052592,0.495528172,0.548723814,0.49407818,0.491469594,0.502997199,0.4801341,0.44117023,0.483635601,0.511537899,0.502169517,0.535431387,0.521651613,0.492847776,0.520719936,0.453655054,0.473178449,0.493442573,0.474525143,0.484925778,0.01
0.450924807,0.494671652,0.511690757,0.554876215,0.503503908,0.436253162,0.487618312,0.508678859,0.479195996,0.490357658,0.476337918,0.468109705,0.551904865,0.467482891,0.523140697,0.491209161,0.487523372,0.528195717,0.527453474,0.518092542,0.01
0.554431906,0.477464739,0.523268064,0.528189754,0.466044854,0.541497257,0.493767495,0.465419537,0.493405805,0.507224715,0.463626119,0.464808469,0.496212691,0.493675213,0.470951574,0.523905911,0.511518916,0.454936833,0.521043905,0.476706812,0.01
0.549674834,0.487967445,0.468951391,0.520161636,0.482116896,0.480875947,0.496299347,0.457911625,0.492681105,0.492873085,0.488100855,0.478657688,0.557903557,0.511226695,0.515540894,0.450363838,0.511629081,0.458881469,0.502906594,0.509349823,0.993
0.532510439,0.526480553,0.489710537,0.493957242,0.507407521,0.466424019,0.492908211,0.534577906,0.460801742,0.497940938,0.528838317,0.500165877,0.525629777,0.50492708,0.549584932,0.471434281,0.501546731,0.538894912,0.463981184,0.465079314,0.01
