0,1,2,3,4,5,6,7,8,9
0.995748634,0.99552809,0.993,0.995636364,0.995228571,0.995631579,0.995631206,0.99568018,0.99557672,0.995694444
0.99575,0.995544444,0.997,0.99563871,0.99525,0.995638743,0.995647887,0.995686099,0.995584211,0.995697248
0.99572973,0.995516484,0.994,0.995621795,0.926,0.995619792,0.995615385,0.995669643,0.995565445,0.995672727
0.995709677,0.9955,0.993333333,0.995617834,0.926,0.995611399,0.995597222,0.995671111,0.995552083,0.995657658
0.99571123,0.995494624,0.994,0.995626582,0.994,0.995618557,0.995606897,0.995668142,0.995544041,0.995651786
0.995723404,0.995510638,0.995,0.995641509,0.9965,0.995630769,0.995616438,0.995674009,0.995551546,0.995672566
0.995708995,0.995505263,0.945,0.99563125,0.995333333,0.995632653,0.99562585,0.995675439,0.995553846,0.995649123
0.995710526,0.995510417,0.953,0.99563354,0.9955,0.995639594,0.995621622,0.995676856,0.995556122,0.995652174
0.995722513,0.995536082,0.992,0.995648148,0.996,0.995651515,0.995630872,0.995691304,0.995573604,0.995681034
0.995734375,0.995540816,0.993,0.995650307,0.996166667,0.995658291,0.99564,0.995701299,0.995570707,0.995683761
0.995725389,0.995525253,0.929,0.995640244,0.995857143,0.99565,0.995629139,0.995702586,0.995562814,0.995669492
0.995726804,0.99552,0.925,0.995642424,0.99575,0.995646766,0.995625,0.995695279,0.995555,0.995663866
0.995748718,0.995554455,0.996,0.995668675,0.996222222,0.995668317,0.995653595,0.995709402,0.995577114,0.9957
0.995755102,0.955,0.9965,0.995670659,0.9963,0.995669951,0.995655844,0.995714894,0.995574257,0.995702479
0.995771574,0.931,0.997333333,0.995690476,0.996545455,0.995686275,0.995677419,0.995724576,0.995591133,0.995729508
0.995772727,0.993,0.997,0.995686391,0.9965,0.995687805,0.995692308,0.995734177,0.995588235,0.995731707
0.995763819,0.925,0.9962,0.995676471,0.996230769,0.995674757,0.99566879,0.995726891,0.99557561,0.995717742
0.99577,0.941,0.996333333,0.995684211,0.996285714,0.995681159,0.995677215,0.995736402,0.99557767,0.99572
0.995756219,0.988,0.995714286,0.995668605,0.996066667,0.995658654,0.995660377,0.995725,0.995560386,0.99568254
0.995772277,0.919,0.99625,0.995687861,0.9963125,0.995674641,0.99568125,0.99573444,0.995567308,0.995700787
0.995773399,0.928,0.996222222,0.995695402,0.996294118,0.995680952,0.995689441,0.995743802,0.995569378,0.995710938
0.995769608,0.952,0.9961,0.995702857,0.996222222,0.995682464,0.995691358,0.995748971,0.995571429,0.995713178
0.995770732,0.959,0.996090909,0.995704545,0.996210526,0.995669811,0.995674847,0.995754098,0.995563981,0.995707692
0.99576699,0.906,0.996,0.995694915,0.99615,0.995671362,0.995670732,0.995746939,0.995566038,0.995694656
0.995768116,0.99,0.996,0.995696629,0.996142857,0.995672897,0.995678788,0.995756098,0.995568075,0.995689394
0.995788462,0.905,0.996285714,0.99572067,0.996318182,0.995688372,0.995698795,0.995773279,0.995588785,0.995721805
0.995794258,0.996,0.996333333,0.995722222,0.996347826,0.995689815,0.995700599,0.995782258,0.995590698,0.995723881
0.995795238,0.996,0.9963125,0.995718232,0.996333333,0.995686636,0.995696429,0.995779116,0.938,0.995718519
0.99578673,0.995333333,0.996176471,0.995708791,0.99624,0.995678899,0.995686391,0.995772,0.99,0.995705882
0.995801887,0.99625,0.996333333,0.995721311,0.996346154,0.995694064,0.995705882,0.995784861,0.921,0.995722628
0.995793427,0.9958,0.996210526,0.995711957,0.996259259,0.995686364,0.995695906,0.995777778,0.991,0.995710145
0.995803738,0.996,0.9962,0.995713514,0.996285714,0.995683258,0.995703488,0.995786561,0.932,0.99571223
0.995809302,0.996142857,0.996238095,0.995715054,0.996310345,0.99568018,0.995705202,0.995783465,0.928,0.9957
0.995805556,0.996125,0.996272727,0.995716578,0.9963,0.995686099,0.995718391,0.995788235,0.926,0.995702128
0.995806452,0.996111111,0.996304348,0.995718085,0.996322581,0.9956875,0.995725714,0.99578125,0.941,0.995704225
0.995802752,0.996,0.99625,0.995719577,0.99628125,0.995684444,0.995727273,0.99577821,0.992,0.995692308
0.995803653,0.996,0.99624,0.995721053,0.996272727,0.995690265,0.995734463,0.99577907,0.838,0.995694444
0.995795455,0.995833333,0.996153846,0.995717277,0.996205882,0.995682819,0.995730337,0.995779923,0.931,0.995675862
0.995791855,0.995769231,0.996111111,0.99571875,0.996171429,0.995675439,0.995731844,0.995780769,0.924,0.995671233
0.995806306,0.996,0.996214286,0.995735751,0.99625,0.99568559,0.99575,0.995785441,0.93,0.995687075
0.995820628,0.9962,0.996310345,0.995747423,0.996324324,0.995695652,0.995762431,0.995793893,0.919,0.995709459
0.995830357,0.9963125,0.996333333,0.995758974,0.996368421,0.995705628,0.995774725,0.995790875,0.937,0.995724832
0.99584,0.996411765,0.996387097,0.995765306,0.996410256,0.995706897,0.995786885,0.995795455,0.932,0.995726667
0.995845133,0.996444444,0.99640625,0.995766497,0.996425,0.995712446,0.995793478,0.995803774,0.993,0.995741722
0.99584141,0.996368421,0.996363636,0.995752525,0.996390244,0.995696581,0.995783784,0.995793233,0.923,0.995717105
0.995842105,0.99635,0.996294118,0.995758794,0.996357143,0.995697872,0.995784946,0.995797753,0.933,0.995718954
0.995851528,0.996428571,0.996342857,0.99577,0.996395349,0.995711864,0.995802139,0.99580597,0.938,0.995727273
0.995843478,0.996318182,0.996277778,0.995766169,0.996340909,0.995704641,0.995797872,0.995806691,0.929,0.995716129
0.995844156,0.996304348,0.99627027,0.995767327,0.996333333,0.995705882,0.995798942,0.995811111,0.915,0.995711538
0.995849138,0.996333333,0.996289474,0.995768473,0.996347826,0.995715481,0.9958,0.995808118,0.941,0.995719745
0.995862661,0.99644,0.996358974,0.995784314,0.996404255,0.995729167,0.995816754,0.995819853,0.927,0.995740506
0.995871795,0.9965,0.9964,0.995790244,0.9964375,0.995738589,0.995828125,0.995824176,0.923,0.995748428
0.995868085,0.996444444,0.996365854,0.995786408,0.996408163,0.995727273,0.995813472,0.995817518,0.994,0.99574375
0.995877119,0.996535714,0.996428571,0.99578744,0.99646,0.995728395,0.995819588,0.995821818,0.849,0.995732919
0.995877637,0.996517241,0.996395349,0.995783654,0.99645098,0.995713115,0.995810256,0.995815217,0.866,0.995734568
0.995878151,0.9965,0.996386364,0.995789474,0.996442308,0.995718367,0.995816327,0.995823105,0.93,0.995742331
0.995878661,0.996516129,0.996355556,0.995790476,0.996433962,0.995719512,0.995817259,0.99581295,0.948,0.995743902
0.9958875,0.9965625,0.996391304,0.995805687,0.996462963,0.995728745,0.995828283,0.995824373,0.996,0.995757576
0.995875519,0.996454545,0.996319149,0.995806604,0.996381818,0.993,0.995834171,0.995828571,0.9955,0.995759036
0.995876033,0.996441176,0.9963125,0.995812207,0.996375,0.948,0.99584,0.995829181,0.995666667,0.995766467
0.995888889,0.996514286,0.996387755,0.995827103,0.996421053,0.996,0.995855721,0.995836879,0.99625,0.995779762
0.995897541,0.996555556,0.99642,0.995832558,0.996448276,0.9965,0.995861386,0.995844523,0.9966,0.942
0.995906122,0.996594595,0.99645098,0.995842593,0.996474576,0.997,0.995871921,0.995855634,0.996833333,0.891
0.995894309,0.996473684,0.996365385,0.995815668,0.996416667,0.99575,0.995848039,0.995831579,0.996142857,0.982
0.995898785,0.996461538,0.996377358,0.995821101,0.99642623,0.996,0.995853659,0.995842657,0.996125,0.937
0.995903226,0.996475,0.996388889,0.995821918,0.996435484,0.996166667,0.995854369,0.99584669,0.996222222,0.863
0.995903614,0.996487805,0.9964,0.995827273,0.996444444,0.996285714,0.995864734,0.995850694,0.9962,0.938
0.995912,0.99652381,0.996428571,0.995837104,0.99646875,0.9965,0.995879808,0.995851211,0.996363636,0.844
0.995912351,0.996511628,0.996421053,0.995846847,0.996461538,0.996444444,0.995894737,0.995862069,0.996333333,0.932
0.995916667,0.9965,0.996431034,0.995852018,0.996454545,0.9964,0.995904762,0.995869416,0.996307692,0.988
0.995928854,0.996555556,0.996474576,0.995870536,0.996492537,0.996636364,0.995924171,0.995883562,0.9965,0.928
0.995929134,0.996543478,0.996466667,0.995866667,0.996485294,0.9965,0.995924528,0.995883959,0.996466667,0.941
0.99592549,0.996510638,0.996442623,0.995862832,0.996463768,0.996384615,0.995920188,0.995877551,0.996375,0.931
0.995914063,0.996416667,0.996387097,0.99584141,0.9964,0.996142857,0.995901869,0.995871186,0.996176471,0.995
0.99592607,0.99644898,0.996412698,0.995855263,0.99643662,0.996266667,0.995916279,0.995878378,0.996222222,0.997
0.995910853,0.99636,0.996359375,0.99,0.996375,0.9959375,0.995907407,0.995861953,0.996052632,0.9945
0.99592278,0.996411765,0.9964,0.864,0.996410959,0.996117647,0.995921659,0.995865772,0.9962,0.996
0.995923077,0.996403846,0.996393939,0.924,0.996405405,0.996111111,0.995922018,0.995862876,0.996190476,0.996
0.995900383,0.996301887,0.996298507,0.931,0.99632,0.995789474,0.995894977,0.99585,0.995909091,0.995
0.995900763,0.996314815,0.996294118,0.995,0.996315789,0.99585,0.995890909,0.995850498,0.995956522,0.995333333
0.995897338,0.996290909,0.996275362,0.93,0.996298701,0.995809524,0.995886878,0.995847682,0.995916667,0.995285714
0.995882576,0.996214286,0.996214286,0.987,0.99624359,0.995681818,0.995869369,0.995838284,0.99576,0.994875
0.995871698,0.996157895,0.996169014,0.86,0.996202532,0.995565217,0.995856502,0.995838816,0.995653846,0.994555556
0.995883459,0.996206897,0.996208333,0.868,0.9962375,0.995708333,0.995870536,0.99584918,0.995777778,0.995
0.99588015,0.99620339,0.996205479,0.94,0.996234568,0.99576,0.995875556,0.995852941,0.995785714,0.995090909
0.995891791,0.996233333,0.996243243,0.929,0.996256098,0.995846154,0.995884956,0.995859935,0.995862069,0.995333333
0.995881041,0.996180328,0.9962,0.935,0.996216867,0.995740741,0.995867841,0.99586039,0.995766667,0.995076923
0.995885185,0.996177419,0.996223684,0.855,0.99622619,0.99575,0.995872807,0.995864078,0.995806452,0.995142857
0.995874539,0.996126984,0.996181818,0.961,0.996188235,0.995655172,0.995855895,0.995858065,0.99571875,0.995
0.995867647,0.996109375,0.996153846,0.824,0.996162791,0.995633333,0.99583913,0.995848875,0.99569697,0.9949375
0.995860806,0.996061538,0.996113924,0.92,0.996126437,0.995516129,0.995835498,0.995842949,0.995617647,0.994823529
0.995872263,0.996106061,0.99615,0.997,0.996159091,0.995625,0.995849138,0.99584984,0.995714286,0.995055556
0.995872727,0.996089552,0.996148148,0.995,0.996157303,0.995636364,0.99583691,0.995853503,0.995722222,0.93
0.995873188,0.996088235,0.996146341,0.995333333,0.996155556,0.995647059,0.995846154,0.995857143,0.99572973,0.936
0.995870036,0.996057971,0.996144578,0.9955,0.996142857,0.9956,0.995842553,0.995860759,0.995710526,0.84
0.995870504,0.996028571,0.996130952,0.9956,0.996141304,0.995583333,0.995834746,0.99585489,0.995666667,0.994
0.995863799,0.996,0.996105882,0.9955,0.99611828,0.995540541,0.995827004,0.995855346,0.995625,0.993
0.995867857,0.996013889,0.996116279,0.995714286,0.99612766,0.995578947,0.995831933,0.995862069,0.995658537,0.931
0.995864769,0.996013699,0.996103448,0.995625,0.996115789,0.995564103,0.995824268,0.995859375,0.995642857,0.942
0.995865248,0.996013514,0.996102273,0.995555556,0.996114583,0.995575,0.995820833,0.995862928,0.995651163,0.944
0.995865724,0.996026667,0.99611236,0.9957,0.996123711,0.995609756,0.995825726,0.99586646,0.995681818,0.962
0.995873239,0.996052632,0.996133333,0.995909091,0.996142857,0.995666667,0.995834711,0.995860681,0.995733333,0.861
0.995877193,0.996064935,0.996142857,0.996,0.996151515,0.995697674,0.995839506,0.995864198,0.99576087,0.87
0.995881119,0.996089744,0.996152174,0.996076923,0.99616,0.99575,0.995844262,0.995861538,0.995787234,0.994
0.995878049,0.996101266,0.996129032,0.996,0.996148515,0.995755556,0.995844898,0.995861963,0.995791667,0.946
0.995871528,0.996075,0.996106383,0.995866667,0.996127451,0.995717391,0.995837398,0.995859327,0.995755102,0.856
0.995871972,0.996074074,0.996105263,0.995875,0.996126214,0.995723404,0.995838057,0.995859756,0.99576,0.928
0.995875862,0.996097561,0.996114583,0.995882353,0.996134615,0.99575,0.995842742,0.995860182,0.995803922,0.943
0.995886598,0.99613253,0.996134021,0.996,0.996152381,0.995816327,0.99584739,0.995863636,0.995865385,0.855
0.995883562,0.996107143,0.996122449,0.995894737,0.996122642,0.9958,0.995836,0.995848943,0.995830189,0.94
0.99587372,0.996070588,0.996090909,0.99575,0.996093458,0.995745098,0.995824701,0.995837349,0.995777778,0.951
0.995880952,0.996093023,0.99611,0.995857143,0.996111111,0.995788462,0.995833333,0.995843844,0.995818182,0.852
0.995877966,0.99608046,0.99609901,0.995818182,0.996100917,0.995754717,0.995826087,0.995844311,0.995785714,0.852
0.995885135,0.996102273,0.996117647,0.995913043,0.996118182,0.995796296,0.995834646,0.995853731,0.995824561,0.936
0.995892256,0.99611236,0.996135922,0.995958333,0.996126126,0.995818182,0.995843137,0.99585119,0.995844828,0.994
0.995899329,0.996133333,0.996153846,0.99604,0.996142857,0.995875,0.995855469,0.995857567,0.995881356,0.992
0.99590301,0.996131868,0.996152381,0.996038462,0.996141593,0.995877193,0.995856031,0.995863905,0.995883333,0.935
0.9959,0.996130435,0.996141509,0.996,0.996140351,0.995862069,0.995856589,0.995864307,0.995885246,0.935
0.995900332,0.996129032,0.996140187,0.996,0.99613913,0.995864407,0.995857143,0.995867647,0.995887097,0.922
0.995907285,0.996148936,0.996157407,0.996068966,0.996155172,0.9959,0.995865385,0.995876833,0.995920635,0.937
0.995910891,0.996147368,0.996165138,0.9961,0.996162393,0.995885246,0.995869732,0.995885965,0.9959375,0.996
0.995914474,0.996166667,0.996172727,0.99616129,0.996169492,0.995903226,0.996,0.995892128,0.995969231,0.9965
0.995921311,0.996185567,0.996189189,0.99621875,0.996184874,0.995936508,0.997,0.913,0.996,0.997
0.995928105,0.996204082,0.996205357,0.996272727,0.9962,0.995984375,0.997,0.99,0.996029851,0.997
0.995925081,0.996181818,0.99619469,0.996235294,0.996181818,0.995969231,0.9965,0.994,0.996,0.9966
0.995931818,0.99619,0.996210526,0.996285714,0.996188525,0.996,0.9968,0.852,0.996014493,0.996833333
0.995932039,0.996178218,0.996208696,0.996277778,0.996186992,0.996,0.996666667,0.996,0.996014286,0.996714286
0.889,0.996186275,0.996224138,0.996324324,0.996201613,0.996029412,0.996857143,0.997,0.996028169,0.996875
0.938,0.996184466,0.996222222,0.996315789,0.9962,0.996028986,0.99675,0.996666667,0.996027778,0.996777778
0.933,0.996192308,0.996228814,0.996333333,0.996206349,0.996042857,0.996777778,0.99675,0.996041096,0.9968
0.93,0.996209524,0.996252101,0.9964,0.996228346,0.996056338,0.997,0.9972,0.996081081,0.997
0.946,0.996198113,0.996241667,0.996341463,0.996210938,0.996027778,0.996727273,0.996833333,0.996053333,0.99675
0.845,0.996130841,0.996206612,0.996214286,0.996170543,0.995972603,0.99625,0.996,0.996,0.996307692
0.925,0.99612037,0.996196721,0.996186047,0.996161538,0.995959459,0.996153846,0.995875,0.995987013,0.996214286
0.994,0.996146789,0.996219512,0.996227273,0.996183206,0.996,0.996357143,0.996222222,0.996025641,0.9964
0.992,0.996136364,0.996201613,0.996177778,0.996166667,0.995973684,0.9962,0.996,0.996,0.99625
0.991,0.996126126,0.996192,0.996152174,0.996157895,0.995961039,0.996125,0.995909091,0.9959875,0.996176471
0.923,0.996098214,0.996166667,0.996085106,0.996134328,0.995923077,0.995941176,0.995666667,0.995950617,0.996
0.851,0.996079646,0.996141732,0.996020833,0.996111111,0.995886076,0.995777778,0.995461538,0.995914634,0.995842105
0.925,0.996070175,0.996132813,0.996,0.996102941,0.9958625,0.995736842,0.995428571,0.995903614,0.9958
0.993,0.996095652,0.996155039,0.99606,0.996124088,0.995901235,0.9959,0.995666667,0.995940476,0.995952381
0.921,0.99612069,0.996169231,0.996117647,0.996144928,0.995939024,0.996,0.9958125,0.995976471,0.996045455
0.994,0.996111111,0.996160305,0.996096154,0.996136691,0.995927711,0.995954545,0.995764706,0.995965116,0.996
0.931,0.996144068,0.996189394,0.996169811,0.996164286,0.995964286,0.996130435,0.996,0.996,0.996166667
0.991,0.996151261,0.996195489,0.996185185,0.996170213,0.995976471,0.996166667,0.996052632,0.996011364,0.9962
0.836,0.996175,0.996208955,0.996236364,0.996190141,0.996011628,0.99624,0.99615,0.996044944,0.996269231
0.947,0.996181818,0.996222222,0.99625,0.996195804,0.996022989,0.996307692,0.996238095,0.996066667,0.996333333
0.992,0.996188525,0.996227941,0.996263158,0.996201389,0.996034091,0.996333333,0.996272727,0.996076923,0.996357143
0.93,0.996203252,0.996240876,0.996293103,0.996213793,0.99605618,0.996392857,0.996347826,0.996097826,0.996413793
0.99,0.996177419,0.996217391,0.996237288,0.996191781,0.996022222,0.996275862,0.996208333,0.996075269,0.9963
0.842,0.996152,0.996194245,0.996183333,0.996170068,0.995989011,0.996166667,0.99608,0.996042553,0.996193548
0.833,0.996134921,0.996178571,0.996147541,0.996155405,0.995967391,0.996096774,0.996,0.996021053,0.996125
0.916,0.99615748,0.996198582,0.996193548,0.996174497,0.996,0.9961875,0.996111111,0.996052083,0.996212121
0.957,0.996171875,0.996211268,0.996222222,0.996186667,0.996021277,0.996242424,0.996178571,0.996072165,0.996264706
0.994,0.996186047,0.996223776,0.99625,0.996198675,0.996042105,0.996294118,0.996241379,0.996091837,0.996314286
0.994,0.9962,0.996229167,0.996261538,0.996210526,0.996052083,0.996342857,0.996266667,0.99610101,0.996333333
0.962,0.99621374,0.996234483,0.996272727,0.996215686,0.996072165,0.996361111,0.996290323,0.99611,0.996351351
0.954,0.996204545,0.996226027,0.996253731,0.996207792,0.996061224,0.996324324,0.99625,0.99609901,0.996315789
0.934,0.996225564,0.996231293,0.996279412,0.996219355,0.996070707,0.996342105,0.996272727,0.996117647,0.996333333
0.943,0.996223881,0.99622973,0.996275362,0.996217949,0.99608,0.996333333,0.996264706,0.996116505,0.996325
0.85,0.996222222,0.996221477,0.996271429,0.996216561,0.996079208,0.9963,0.996228571,0.996115385,0.996292683
0.954,0.996235294,0.996233333,0.996309859,0.996227848,0.996098039,0.996365854,0.996305556,0.996133333,0.996357143
0.851,0.996226277,0.996225166,0.996277778,0.996220126,0.996087379,0.996333333,0.99627027,0.996122642,0.996325581
0.93,0.99623913,0.996236842,0.99630137,0.99623125,0.996115385,0.996372093,0.996315789,0.996140187,0.996363636
0.929,0.996230216,0.996228758,0.996283784,0.996223602,0.996104762,0.996340909,0.996282051,0.99612963,0.996333333
0.961,0.996235714,0.996233766,0.996293333,0.996228395,0.996113208,0.996355556,0.9963,0.996137615,0.996347826
0.966,0.996248227,0.996245161,0.996315789,0.996239264,0.996130841,0.996391304,0.996341463,0.996154545,0.996382979
0.879,0.996260563,0.99625641,0.996337662,0.99625,0.996148148,0.996425532,0.996380952,0.996171171,0.996416667
0.938,0.996272727,0.996273885,0.996346154,0.996260606,0.996155963,0.996479167,0.99644186,0.9961875,0.996469388
0.856,0.996284722,0.99628481,0.996367089,0.996271084,0.996172727,0.996510204,0.996477273,0.99620354,0.9965
0.859,0.996282759,0.996283019,0.9963625,0.996269461,0.996171171,0.9965,0.996466667,0.996201754,0.996490196
0.991,0.996280822,0.99626875,0.996333333,0.996261905,0.996151786,0.99645098,0.996413043,0.996182609,0.996442308
0.936,0.99629932,0.996285714,0.996353659,0.996272189,0.996168142,0.9965,0.996468085,0.996206897,0.996490566
0.856,0.996277027,0.996265432,0.996313253,0.996252941,0.996140351,0.996433962,0.996395833,0.996179487,0.996425926
0.992,0.996288591,0.996276074,0.996333333,0.996263158,0.996156522,0.996462963,0.996428571,0.996194915,0.996454545
0.993,0.996293333,0.99627439,0.996341176,0.996273256,0.996172414,0.996454545,0.99642,0.996193277,0.996446429
0.996,0.996311258,0.996284848,0.996360465,0.996277457,0.996188034,0.996482143,0.99645098,0.996216667,0.996473684
0.879,0.996289474,0.99626506,0.996321839,0.996252874,0.996169492,0.996421053,0.996384615,0.996190083,0.996413793
0.905,0.996300654,0.996275449,0.996340909,0.996262857,0.996176471,0.996448276,0.996415094,0.996204918,0.996440678
0.955,0.996305195,0.99627381,0.996337079,0.996261364,0.996183333,0.996440678,0.996407407,0.996211382,0.996433333
0.939,0.996283871,0.996254438,0.9963,0.996237288,0.996157025,0.996383333,0.996309091,0.996177419,0.996377049
0.921,0.996288462,0.996264706,0.996307692,0.996247191,0.996163934,0.996409836,0.996339286,0.996184,0.996403226
0.919,0.996299363,0.996274854,0.996326087,0.996256983,0.996178862,0.996435484,0.996368421,0.996198413,0.996428571
0.893,0.996297468,0.996273256,0.996322581,0.996255556,0.996177419,0.996428571,0.996362069,0.99619685,0.996421875
0.966,0.996283019,0.996260116,0.996297872,0.996243094,0.99616,0.996390625,0.996322034,0.996171875,0.996384615
0.995,0.996275,0.996252874,0.996284211,0.996236264,0.996150794,0.996369231,0.9963,0.996162791,0.996363636
0.99,0.996242236,0.996234286,0.996229167,0.996218579,0.996110236,0.99630303,0.996229508,0.996130769,0.996313433
0.862,0.996240741,0.996238636,0.996237113,0.996222826,0.996117188,0.996313433,0.996241935,0.996137405,0.996323529
0.852,0.996233129,0.996231638,0.99622449,0.996216216,0.996108527,0.996308824,0.996238095,0.996128788,0.996318841
0.987,0.99622561,0.996224719,0.996222222,0.996209677,0.9961,0.996304348,0.99621875,0.996120301,0.9963
0.943,0.996218182,0.996212291,0.9962,0.996197861,0.996083969,0.996285714,0.996184615,0.99611194,0.996267606
0.985,0.996180723,0.996177778,0.996128713,0.996164894,0.996045455,0.996197183,0.996090909,0.996066667,0.996180556
0.926,0.996185629,0.99618232,0.996137255,0.996169312,0.996052632,0.996208333,0.996104478,0.996073529,0.996191781
0.995,0.996178571,0.996175824,0.996126214,0.996163158,0.996044776,0.996191781,0.996088235,0.996065693,0.996175676
0.997,0.996189349,0.996185792,0.996144231,0.996172775,0.996059259,0.996216216,0.996115942,0.99607971,0.9962
0.9965,0.996194118,0.996190217,0.996142857,0.996177083,0.995,0.996226667,0.996114286,0.996093525,0.996210526
0.995666667,0.996181287,0.996178378,0.996122642,0.996160622,0.925,0.996210526,0.996098592,0.996071429,0.996194805
0.99575,0.996186047,0.996177419,0.996121495,0.996159794,0.946,0.996220779,0.996097222,0.996078014,0.996205128
0.9964,0.996202312,0.996192513,0.996148148,0.996174359,0.996,0.99625641,0.996136986,0.996098592,0.996240506
0.996166667,0.996195402,0.996180851,0.996137615,0.996163265,0.925,0.996240506,0.996108108,0.996090909,0.9962125
0.996,0.996194286,0.996179894,0.996136364,0.996162437,0.856,0.9962375,0.996106667,0.996090278,0.996209877
0.996125,0.996193182,0.996189474,0.996144144,0.996166667,0.994,0.996246914,0.996118421,0.996089655,0.996231707
0.996444444,0.99620904,0.996204188,0.996169643,0.996180905,0.988,0.996280488,0.996155844,0.996109589,0.99626506
0.9963,0.996207865,0.996203125,0.996168142,0.99618,0.876,0.996277108,0.996153846,0.996108844,0.996261905
0.996454545,0.996223464,0.996217617,0.996192982,0.99619403,0.931,0.996309524,0.996189873,0.996128378,0.996294118
0.996583333,0.996233333,0.996226804,0.996208696,0.99620297,0.994,0.996329412,0.9962125,0.99614094,0.996313953
0.996538462,0.996226519,0.996225641,0.996198276,0.996206897,0.953,0.996325581,0.996209877,0.996133333,0.996310345
0.996428571,0.99621978,0.996219388,0.996188034,0.99620098,0.992,0.996310345,0.996195122,0.996125828,0.996295455
0.9962,0.99620765,0.996208122,0.996169492,0.996185366,0.94,0.996272727,0.996156627,0.996111842,0.996258427
0.9960625,0.996190217,0.996191919,0.996151261,0.996169903,0.84,0.996247191,0.996130952,0.996091503,0.996222222
0.995941176,0.996172973,0.996175879,0.996125,0.996154589,0.954,0.996222222,0.996082353,0.996071429,0.996186813
0.996,0.996177419,0.996175,0.996132231,0.996153846,0.859,0.996230769,0.996081395,0.996077419,0.996184783
0.996052632,0.996181818,0.996179104,0.996139344,0.996157895,0.937,0.99623913,0.996091954,0.996083333,0.996193548
0.99615,0.996191489,0.996183168,0.996154472,0.996166667,0.944,0.996247312,0.996102273,0.996095541,0.996202128
0.996142857,0.996185185,0.99617734,0.996153226,0.996161137,0.991,0.996244681,0.996101124,0.996094937,0.9962
0.996136364,0.996184211,0.996176471,0.996152,0.996160377,0.931,0.996242105,0.9961,0.99609434,0.996197917
0.996217391,0.996193717,0.996185366,0.99615873,0.996169014,0.847,0.996260417,0.996120879,0.99610625,0.996216495
0.996333333,0.996203125,0.996194175,0.996173228,0.99617757,0.854,0.996278351,0.996130435,0.996118012,0.996234694
0.99632,0.996196891,0.996193237,0.996171875,0.996176744,0.82,0.99627551,0.996129032,0.996117284,0.996232323
0.996423077,0.996206186,0.996206731,0.996186047,0.996185185,0.997,0.99630303,0.996159574,0.996128834,0.99626
0.996444444,0.996210256,0.996210526,0.996192308,0.99618894,0.997,0.99631,0.996168421,0.994,0.996267327
0.9965,0.996219388,0.996219048,0.996206107,0.996197248,0.997,0.996326733,0.9961875,0.993,0.996284314
0.996551724,0.99622335,0.996222749,0.996212121,0.996200913,0.99725,0.996343137,0.996185567,0.831,0.996300971
0.996566667,0.996227273,0.996226415,0.996218045,0.996204545,0.9972,0.996349515,0.996193878,0.994,0.996307692
0.996548387,0.996231156,0.996230047,0.996216418,0.99620362,0.997,0.996346154,0.996191919,0.889,0.996314286
0.99659375,0.99624,0.996238318,0.99622963,0.996216216,0.997142857,0.996361905,0.99621,0.987,0.996330189
0.996484848,0.996223881,0.996223256,0.996213235,0.996206278,0.996625,0.996330189,0.996188119,0.856,0.996299065
0.9965,0.996227723,0.996226852,0.996218978,0.996209821,0.996666667,0.996336449,0.996196078,0.987,0.996305556
0.996571429,0.996236453,0.996239631,0.99623913,0.996222222,0.9968,0.996361111,0.996213592,0.937,0.996330275
0.996583333,0.996245098,0.996247706,0.996258993,0.996234513,0.996818182,0.996366972,0.996230769,0.847,0.996354545
0.996486486,0.996234146,0.996232877,0.996235714,0.996220264,0.996416667,0.996336364,0.9962,0.929,0.996324324
0.996473684,0.996237864,0.996236364,0.996241135,0.996223684,0.996307692,0.996333333,0.996207547,0.843,0.996330357
0.996461538,0.996236715,0.996235294,0.996232394,0.996218341,0.996285714,0.996330357,0.996196262,0.947,0.996327434
0.99645,0.996235577,0.996234234,0.996230769,0.996217391,0.996266667,0.996327434,0.996194444,0.989,0.996324561
0.996463415,0.996239234,0.996237668,0.996236111,0.996220779,0.9963125,0.996333333,0.996201835,0.861,0.996330435
0.99647619,0.996242857,0.996241071,0.996241379,0.996224138,0.996352941,0.99633913,0.996209091,0.931,0.996336207
0.99644186,0.996236967,0.996235556,0.996232877,0.996218884,0.996277778,0.996327586,0.996198198,0.935,0.996324786
0.996295455,0.996207547,0.996207965,0.996190476,0.996192308,0.995947368,0.996273504,0.996142857,0.958,0.996271186
0.996288889,0.996206573,0.996207048,0.996195946,0.996191489,0.99595,0.996271186,0.996141593,0.858,0.996268908
0.996304348,0.996214953,0.996214912,0.996208054,0.996199153,0.996,0.996277311,0.996157895,0.995,0.996283333
0.996297872,0.996213953,0.996213974,0.996213333,0.996198312,0.996,0.996275,0.996156522,0.995,0.996280992
0.996333333,0.996222222,0.996221739,0.996218543,0.996201681,0.996086957,0.996289256,0.996163793,0.947,0.996295082
0.996367347,0.996230415,0.996229437,0.996230263,0.996209205,0.996166667,0.996303279,0.99617094,0.838,0.996308943
0.99636,0.996233945,0.996232759,0.996235294,0.996208333,0.99616,0.996308943,0.996177966,0.932,0.996306452
0.996372549,0.996232877,0.996236052,0.99624026,0.996211618,0.996192308,0.996314516,0.996176471,0.929,0.996312
0.996365385,0.996231818,0.996235043,0.99623871,0.996210744,0.996185185,0.996312,0.996183333,0.947,0.996309524
