feat_01,feat_11,feat_02,feat_12,feat_03,feat_13,feat_04,feat_14,feat_05,feat_15,Accuracy
0.483087173,0.481165939,0.485681021,0.482005692,0.489238738,0.508417907,0.523928529,0.532016692,0.452227899,0.478917741,0.995710716
0.51944373,0.50887646,0.522237207,0.494367605,0.518658055,0.484500571,0.487047507,0.466584868,0.450046593,0.5013813,0.995725249
0.526836867,0.497500191,0.489559651,0.528359646,0.469830424,0.516469628,0.488412647,0.529129646,0.48877704,0.527140476,0.995751425
0.530981691,0.532276929,0.461510319,0.502309374,0.500260418,0.473847149,0.496786981,0.527607141,0.490146383,0.494741969,0.995764814
0.52788989,0.485055771,0.494015697,0.505097828,0.4750097,0.496015692,0.489387605,0.505968722,0.466651127,0.501745287,0.995769032
0.472666251,0.486194597,0.497513577,0.490237454,0.494767616,0.494535449,0.494838616,0.525259972,0.523677492,0.503685319,0.995760285
0.501151823,0.468633416,0.461594523,0.487505327,0.507047104,0.461457716,0.461468544,0.544916055,0.532493563,0.450435652,0.995760968
0.507911173,0.484350542,0.5015081,0.540043034,0.523345245,0.503910477,0.456112141,0.457324109,0.461288725,0.529086517,0.995766465
0.508776443,0.479492599,0.479998427,0.518672382,0.530120269,0.519045777,0.496891366,0.46466481,0.5031004,0.464606979,0.995750897
0.511121919,0.499847596,0.487131322,0.485719026,0.51074968,0.512650674,0.503730871,0.505158483,0.473552902,0.485132426,0.995758418
0.509082959,0.528560105,0.48368631,0.501782395,0.474144465,0.514912153,0.487367763,0.476402427,0.520775037,0.556038418,0.995761832
0.515337294,0.504338876,0.515953663,0.477528053,0.486350847,0.489682604,0.502011791,0.51573896,0.516292426,0.517920642,0.995768464
0.499342659,0.491996698,0.526309557,0.481526124,0.535117422,0.537723397,0.487925779,0.506109494,0.482762977,0.515476796,0.995777351
0.525264584,0.49572062,0.508909085,0.471024078,0.523327548,0.48411725,0.501251538,0.491485293,0.458371223,0.493272794,0.99572038
0.488289321,0.501943102,0.475828743,0.515167507,0.506468185,0.497182642,0.509293644,0.557928683,0.475903101,0.498851632,0.995735888
0.476841201,0.532727224,0.507379807,0.491916092,0.511772254,0.504647464,0.505748009,0.524038014,0.507846008,0.485859384,0.995727799
0.499764115,0.529122053,0.502049887,0.506074571,0.529729361,0.499161586,0.475746256,0.487671951,0.471986615,0.489406816,0.995716219
0.509469779,0.522296787,0.486991534,0.536393548,0.506712782,0.496298862,0.502309805,0.493978474,0.506370661,0.489909119,0.995702453
0.510609062,0.461707939,0.49376618,0.486128621,0.550332182,0.496322968,0.526015474,0.457146817,0.500225269,0.519162034,0.995701629
0.501322843,0.488177447,0.518121105,0.487939927,0.519455184,0.513703137,0.495623487,0.510773214,0.54694208,0.517447746,0.995715921
0.528045333,0.489115075,0.516306758,0.507784809,0.444220827,0.471460588,0.483575204,0.49593771,0.470820729,0.503154827,0.995717986
0.477261773,0.47776581,0.495055587,0.476407276,0.494094832,0.497335905,0.517704817,0.519505536,0.536009239,0.492919581,0.995743993
0.508765245,0.534848154,0.480509893,0.511460964,0.460461241,0.495762418,0.531290907,0.514348204,0.502752393,0.497825714,0.995745578
0.52420831,0.502387238,0.493462467,0.508463099,0.495949617,0.529543479,0.513825973,0.540293463,0.464645784,0.517091074,0.99577353
0.509278694,0.49809982,0.514529535,0.505233123,0.479887693,0.498695146,0.517685747,0.481449508,0.481408562,0.53395563,0.995755397
0.518287876,0.503710338,0.540940803,0.499545784,0.529786179,0.550384531,0.454923292,0.496220965,0.506255812,0.490126482,0.995769371
0.491854378,0.477397962,0.539022364,0.47817647,0.488127229,0.525310145,0.493486806,0.474461807,0.502322574,0.510587229,0.995754314
0.512623701,0.50592318,0.526742188,0.498265108,0.474724566,0.495541885,0.502061112,0.502956199,0.496763107,0.500344071,0.995723127
0.510211272,0.502975434,0.516317081,0.487028689,0.487013733,0.519810393,0.51031766,0.492744622,0.491096395,0.52823955,0.995678318
0.519017267,0.525160207,0.4983127,0.510875939,0.484808234,0.543556659,0.476006099,0.52395456,0.498903762,0.480736585,0.995689199
0.500947261,0.499211352,0.498970043,0.491663084,0.489654367,0.520185877,0.484847625,0.511804348,0.496286311,0.533234327,0.995697876
0.486917535,0.492303278,0.488912428,0.528262982,0.478880055,0.501563483,0.501246156,0.476877999,0.492841237,0.517158231,0.995678984
0.500709881,0.475631,0.489356684,0.526363779,0.468595642,0.474540784,0.500843982,0.541792733,0.473246701,0.468187081,0.995687715
0.487492107,0.502482343,0.459357651,0.500155076,0.486014613,0.531167485,0.495740302,0.482831891,0.503769559,0.511007001,0.995706501
0.496695169,0.494116725,0.523339643,0.482137472,0.520770941,0.530803797,0.488227298,0.501496761,0.502196409,0.485687122,0.995697216
0.508334755,0.517696773,0.486907612,0.543854554,0.475948935,0.515328715,0.503380516,0.512577615,0.505906369,0.536163731,0.995694887
0.530224914,0.469880586,0.518981845,0.511499639,0.458354996,0.493372896,0.515540779,0.470178563,0.491664555,0.485578331,0.995685825
0.500857859,0.499516766,0.489945475,0.535916557,0.510857133,0.509965645,0.496731502,0.485316506,0.520131141,0.523321871,0.995665588
0.494425983,0.552471769,0.492033593,0.487521135,0.501277474,0.476548537,0.477536912,0.52322752,0.483248666,0.492282305,0.995637282
0.525885366,0.499434897,0.514126082,0.50271621,0.509931074,0.532007572,0.505612287,0.474797868,0.493723452,0.506190671,0.995622107
0.501018873,0.523877626,0.476445926,0.527636615,0.487638334,0.492254101,0.480175009,0.500403461,0.462363172,0.461812331,0.995656195
0.486106795,0.528382375,0.505180048,0.481299946,0.522753473,0.531810216,0.482837535,0.468606067,0.516604239,0.509418119,0.995638836
0.496284476,0.528042753,0.517269729,0.50028055,0.472383674,0.492662065,0.459850442,0.509919486,0.48227037,0.458992773,0.995654845
0.4804225,0.53671354,0.502089761,0.501412908,0.502295071,0.482679919,0.490940723,0.502145206,0.496356138,0.467589564,0.995638712
0.505324657,0.504006802,0.498690043,0.517939067,0.48120922,0.497001495,0.528595712,0.503369419,0.5056029,0.498913584,0.995626275
0.476552985,0.473519924,0.504263397,0.454093233,0.48223464,0.494701465,0.521008885,0.487707235,0.475780155,0.471171975,0.995596663
0.526149799,0.493293735,0.481260026,0.534655105,0.491503348,0.508294119,0.508412613,0.480043985,0.449411276,0.506473231,0.995647519
0.485027539,0.509131911,0.533777919,0.500360863,0.492408206,0.52203296,0.509334938,0.458171943,0.519232166,0.529121224,0.995621222
0.516042145,0.499904717,0.479167962,0.531037749,0.495095615,0.49209299,0.502972307,0.504663092,0.521968688,0.506450765,0.995626095
0.499293315,0.461487746,0.491547547,0.496468068,0.483401366,0.511450807,0.47133272,0.500821505,0.50780325,0.481191379,0.995655725
0.483335954,0.492857444,0.528339211,0.50988265,0.504822847,0.491917511,0.49586579,0.481237853,0.508147977,0.485227126,0.995650779
0.50365313,0.489706628,0.492860731,0.520892901,0.514698431,0.522131047,0.482185884,0.486052718,0.510698845,0.512853003,0.995646187
0.485520244,0.499879216,0.493477127,0.503480572,0.50416307,0.496458005,0.481901003,0.449840408,0.532222397,0.491285293,0.995638475
0.508372647,0.516300823,0.460519097,0.510281295,0.4952232,0.531610999,0.477789286,0.518262358,0.468589867,0.55224031,0.995675461
0.533721263,0.471861854,0.53365251,0.484364566,0.513837721,0.508962901,0.525282205,0.508488952,0.499490734,0.48093821,0.995680453
0.493398941,0.460900798,0.557663672,0.494399529,0.534423932,0.502614822,0.530853159,0.526878375,0.479350795,0.506138144,0.995708565
0.513597388,0.481551077,0.540016006,0.528025688,0.521096312,0.490284771,0.518558022,0.509142528,0.543891017,0.495060001,0.995709078
0.512038483,0.526752352,0.512934553,0.507448605,0.485204864,0.500358252,0.521207343,0.483176027,0.525827538,0.516166438,0.995688707
0.520144251,0.47224958,0.519163273,0.506877838,0.485453184,0.4877604,0.49613204,0.486435875,0.503143303,0.526387387,0.995693731
0.505135638,0.487229526,0.509911688,0.528162221,0.479764405,0.489071982,0.502422974,0.545181311,0.468280576,0.518637671,0.995646333
0.50864007,0.500993288,0.50285794,0.511042487,0.5086172,0.517800227,0.540131813,0.524322683,0.496560569,0.47990259,0.995681467
0.534451297,0.487326899,0.503751216,0.511040869,0.488254651,0.489924971,0.444489803,0.511921192,0.527560268,0.470824425,0.995688607
0.537134132,0.484505569,0.465792571,0.491099895,0.514517466,0.502957607,0.496281091,0.490737096,0.487059347,0.517365853,0.995689496
0.532419817,0.497055188,0.442682631,0.514966006,0.485840727,0.507046756,0.487320886,0.498511321,0.491390084,0.489615483,0.995683904
0.509631716,0.518501984,0.516561116,0.475461423,0.494843044,0.502491018,0.530704217,0.526367098,0.514333205,0.497746684,0.995675406
0.490911755,0.523935938,0.474025473,0.510701622,0.484501463,0.488448904,0.534726066,0.457375824,0.515907863,0.483186743,0.995663621
0.507590994,0.479575287,0.489576919,0.514437581,0.514222409,0.474009582,0.497985683,0.500280272,0.527348149,0.545074371,0.995704274
0.47184128,0.500773918,0.502237072,0.465567392,0.492284241,0.510628677,0.515106829,0.472761001,0.486346706,0.50787149,0.995708156
0.51712256,0.475372146,0.480853482,0.503382158,0.523962377,0.483259373,0.461074445,0.497030451,0.494615501,0.466116174,0.995754162
0.499788639,0.479559354,0.523809248,0.510847456,0.482816014,0.505859459,0.510083287,0.536784128,0.49291751,0.509283313,0.994295252
0.515512926,0.514726218,0.497426403,0.511833817,0.513578872,0.499996296,0.49825923,0.487862801,0.522310231,0.487920331,0.995760913
0.484009982,0.493635829,0.503480637,0.513602701,0.521761407,0.512010929,0.486988299,0.479416618,0.524881902,0.478045476,0.994550317
0.479075297,0.512386548,0.481381728,0.483881328,0.519203534,0.514789635,0.476176577,0.483422314,0.536220559,0.522781076,0.995751143
0.494097411,0.513139247,0.500256134,0.503222692,0.510476769,0.472711437,0.496844484,0.494904603,0.488240049,0.500140196,0.995745947
0.487293678,0.504296421,0.500465443,0.467352883,0.455973587,0.498291311,0.486443036,0.482010633,0.512078892,0.505444378,0.995750109
0.4985003,0.476461927,0.502954064,0.474674761,0.493291316,0.473246935,0.487850898,0.495798922,0.517621191,0.485013501,0.995751339
0.477955018,0.500831826,0.523969642,0.481529067,0.509265242,0.526212974,0.486861377,0.488325136,0.483120718,0.469266323,0.995742483
0.507386169,0.562602899,0.513111179,0.470853528,0.517906954,0.507303111,0.495907715,0.507002927,0.494969034,0.471469225,0.995744711
0.51762282,0.535182335,0.505954297,0.488104543,0.510794957,0.471056189,0.484954823,0.487449269,0.4949739,0.487289979,0.995731148
0.537835932,0.507063651,0.536744359,0.471400258,0.493959306,0.479516159,0.499358059,0.497455946,0.518209143,0.515159189,0.99572712
0.465750311,0.517539222,0.490101002,0.527049538,0.531117248,0.490495391,0.477286976,0.452196395,0.466440675,0.482707037,0.995743598
0.545388203,0.494803176,0.485801847,0.472083715,0.492902559,0.523484643,0.521185775,0.473251415,0.473851796,0.489184175,0.995763179
0.481307782,0.524773934,0.49556111,0.472466011,0.477766957,0.479233681,0.537522781,0.479346026,0.507488423,0.52314413,0.995774486
0.538849985,0.502827246,0.479906175,0.503458397,0.478515962,0.486016592,0.483582132,0.508790562,0.51628141,0.465821823,0.9957804
0.509313112,0.504064541,0.489208121,0.469393786,0.49039098,0.485765386,0.536722225,0.480795267,0.507267838,0.484115646,0.995791955
0.511110488,0.510218898,0.500157866,0.500500963,0.494820029,0.499053407,0.537607355,0.48818068,0.482763958,0.501987113,0.977565706
0.522670277,0.464670408,0.518037558,0.487538817,0.50442539,0.500469575,0.500253307,0.502889714,0.465055996,0.497364345,0.995773591
0.502012945,0.517464656,0.469257713,0.493973829,0.495194728,0.508203843,0.494781059,0.519002577,0.537772457,0.49998483,0.995784921
0.474409149,0.501726991,0.506050628,0.512725018,0.487494467,0.508877128,0.482698251,0.524352043,0.469000961,0.497936309,0.995775813
0.542796473,0.49276129,0.529004769,0.505931604,0.502519447,0.491034036,0.518800541,0.45077768,0.495347201,0.505908472,0.995774505
0.49151981,0.474954317,0.469965201,0.480563185,0.508052732,0.530649058,0.479923447,0.478875397,0.510831326,0.47703131,0.995779346
0.496434387,0.471168989,0.539068845,0.507644021,0.532724199,0.492816497,0.516427701,0.502739605,0.459107572,0.482083666,0.995798633
0.509897743,0.469427731,0.550802563,0.476939231,0.486408122,0.515892964,0.505180276,0.498175418,0.481299527,0.480964346,0.995807407
0.490302242,0.515604955,0.495564116,0.51949651,0.523563541,0.488513132,0.500572414,0.484582336,0.467305865,0.491293875,0.99579939
0.497964173,0.491042535,0.490704804,0.503626239,0.453879027,0.514767277,0.494966929,0.502664953,0.47822654,0.504110641,0.995798402
0.462588579,0.507156795,0.513729313,0.499514853,0.511521187,0.525575601,0.498561966,0.496153808,0.504736193,0.434757206,0.995794784
0.508817652,0.506720693,0.554300194,0.481541542,0.497767342,0.460012158,0.511696307,0.531004881,0.468481228,0.506958169,0.995801409
0.552647708,0.470002295,0.490435873,0.51546823,0.48390232,0.500848152,0.499086972,0.505942408,0.494056955,0.489482375,0.995799423
0.51732248,0.491590847,0.514744659,0.52599281,0.480813169,0.480170275,0.463215182,0.49453326,0.49459672,0.497206969,0.995845749
0.500096761,0.458123168,0.496536773,0.472773505,0.516020541,0.518068543,0.484745741,0.486709362,0.487522589,0.544653407,0.995635321
0.499309051,0.484931952,0.530176542,0.466015977,0.463195992,0.4864248,0.509201785,0.502023081,0.496201694,0.512100844,0.995781013
0.520629354,0.491648249,0.492356565,0.550339049,0.464638215,0.497671419,0.514423525,0.495001769,0.479421857,0.532833605,0.995938034
0.506088578,0.486560372,0.493328413,0.484537812,0.504672892,0.52007887,0.513867958,0.476683258,0.483614346,0.506323194,0.996276691
0.480097578,0.499852842,0.528855612,0.484171852,0.535650354,0.468523135,0.507707926,0.50406248,0.503518561,0.506203875,0.996400266
0.476446465,0.517865159,0.496916377,0.512115816,0.518381609,0.509172669,0.530368275,0.500291639,0.50733361,0.498581505,0.996039194
0.45110513,0.524253824,0.507713968,0.537324388,0.516258069,0.52987985,0.535826488,0.503185405,0.499383749,0.479840432,0.996034632
0.514701631,0.503892793,0.500017843,0.494958442,0.486357164,0.515607656,0.474616009,0.506025005,0.494871895,0.481656357,0.996085264
0.481163389,0.475790137,0.541869417,0.532620719,0.494700117,0.48861454,0.520761481,0.498505012,0.509188606,0.469426324,0.996077453
0.479102932,0.508332867,0.492125887,0.465068099,0.474789079,0.489972058,0.478298499,0.503604887,0.492237689,0.495933609,0.996163904
0.48773222,0.50201371,0.505489601,0.496215362,0.506238372,0.495692722,0.531849955,0.505678342,0.519233941,0.460668975,0.996152977
0.503909807,0.512729649,0.546555659,0.488436805,0.487971467,0.518069697,0.497826965,0.523529169,0.516684772,0.506831357,0.99614307
0.478340931,0.500510764,0.514907125,0.526372264,0.47104762,0.508900497,0.519487252,0.513383307,0.505515555,0.54164463,0.996249349
0.500401585,0.535902375,0.533842898,0.517656161,0.535879601,0.499236849,0.468444066,0.469775933,0.487116726,0.44647126,0.996232037
0.477178659,0.516698309,0.486827361,0.454300214,0.49804355,0.48405957,0.5102831,0.535119487,0.515864672,0.484048117,0.996181933
0.517570495,0.464961199,0.503173994,0.4834112,0.475216076,0.489512624,0.544192061,0.485689211,0.47797135,0.535530414,0.996072442
0.50862565,0.522560668,0.472456031,0.529897861,0.51464532,0.487145233,0.520505788,0.533796568,0.500285288,0.471306818,0.996551192
0.521155107,0.495205983,0.483016335,0.502683885,0.497888654,0.526968663,0.513827904,0.483131892,0.500153248,0.468873654,0.995161949
0.487924864,0.518536957,0.490161573,0.534635822,0.472721599,0.491053031,0.500708638,0.504507236,0.47916625,0.507747551,0.996050031
0.475205805,0.486165287,0.500122575,0.493874776,0.506391706,0.474291241,0.479708354,0.450098349,0.506661093,0.508806251,0.996046983
0.539725653,0.505163211,0.453075148,0.476136173,0.508890164,0.55526219,0.536967095,0.48494335,0.529946855,0.484596849,0.995468203
0.489523619,0.529750341,0.534144685,0.518149885,0.477242609,0.487735394,0.470247892,0.491647691,0.485817867,0.509328885,0.995627674
0.467573946,0.494427609,0.509997701,0.500119523,0.497142011,0.462864718,0.525851717,0.464537603,0.477914499,0.522014426,0.995611021
0.474615079,0.509872811,0.508771741,0.493803674,0.556291436,0.496625719,0.485187775,0.491247774,0.526345498,0.515125952,0.995218161
0.488636687,0.527394566,0.517216187,0.505997842,0.537708848,0.46892522,0.48226472,0.53568067,0.507330213,0.498880126,0.995171324
0.492456344,0.502858448,0.481550798,0.467129678,0.485121749,0.525932661,0.520422002,0.512162426,0.482844895,0.505247995,0.995428883
0.489125093,0.491859163,0.514843663,0.504010261,0.546098916,0.473914883,0.471639348,0.518932779,0.495989193,0.495282557,0.995476916
0.500867914,0.508782877,0.454445283,0.545746088,0.510203552,0.474457704,0.506511166,0.492626295,0.494895778,0.489931821,0.995620267
0.483037703,0.521665244,0.502372038,0.54360108,0.525234379,0.522640668,0.463482885,0.483259447,0.507296651,0.458038545,0.995464799
0.512486327,0.536806761,0.505884384,0.54465668,0.504903025,0.545995421,0.504527256,0.500825039,0.491694621,0.487511222,0.995509154
0.525987333,0.477445843,0.50890991,0.497480399,0.517220366,0.499072169,0.484318124,0.519374651,0.495083883,0.518536938,0.995411674
0.493464992,0.512258483,0.503537127,0.53830469,0.511752354,0.488863027,0.500666987,0.471996189,0.491733945,0.508139009,0.995371359
0.45327832,0.483857425,0.486334498,0.457212166,0.504704329,0.55041868,0.5050921,0.475132982,0.501411002,0.49247634,0.995291388
0.533354977,0.510933299,0.508255594,0.500762955,0.49239575,0.472919186,0.519922479,0.542024673,0.497165801,0.515128367,0.995449834
0.533497323,0.491127352,0.478807564,0.528795519,0.537815083,0.527585377,0.484330026,0.514496468,0.498109756,0.513285105,0.995784702
0.49356263,0.500989242,0.520234915,0.526645598,0.50176604,0.50528976,0.491289769,0.498102733,0.520853643,0.500897368,0.995800794
0.474148013,0.487429142,0.505146191,0.489854334,0.517116347,0.517750597,0.51474085,0.486024176,0.512598935,0.506629693,0.995795772
0.529241781,0.517975429,0.523729881,0.501764313,0.522584197,0.502184101,0.491180414,0.496360525,0.50278175,0.533153286,0.994886994
0.508446062,0.500719716,0.490516105,0.486602713,0.48191932,0.550888129,0.489536423,0.49383038,0.521657497,0.516693603,0.994373535
0.492637463,0.488099861,0.485039349,0.470348881,0.465039784,0.464781219,0.50269733,0.492288782,0.510501924,0.468866878,0.995773721
0.507483354,0.498774316,0.480454448,0.528643752,0.522179641,0.508342258,0.485373289,0.480650588,0.517989108,0.493353761,0.995760491
0.514880046,0.503900569,0.503293585,0.490639948,0.508945733,0.549646922,0.527677348,0.518170311,0.537294678,0.523907879,0.995762841
0.512491304,0.500474297,0.514963825,0.481836517,0.486809242,0.508969935,0.509026838,0.516700246,0.48020965,0.538448906,0.995785012
0.469603205,0.51208505,0.512168597,0.518097676,0.494229657,0.47808493,0.504809303,0.517937808,0.511634569,0.458486833,0.995818767
0.527939485,0.484544588,0.548621378,0.491378992,0.5482174,0.517740013,0.487982325,0.49381137,0.483395443,0.473418846,0.995837672
0.487115949,0.480039818,0.474265389,0.477380928,0.487805824,0.500166249,0.508840248,0.521906859,0.502391725,0.492629759,0.995854088
0.523541231,0.489921021,0.48119459,0.501728886,0.483362854,0.542251576,0.526243264,0.472266757,0.468055987,0.491895505,0.995853073
0.507028002,0.481071073,0.510819449,0.465605364,0.525293605,0.499438958,0.533983138,0.491325377,0.503823515,0.499385554,0.995827101
0.503831061,0.483472906,0.510748532,0.501365012,0.510106793,0.491377592,0.485281251,0.504076607,0.464853101,0.481821757,0.995829901
0.528226667,0.495869664,0.497569081,0.485145285,0.499481797,0.491385068,0.502634649,0.501775123,0.48920632,0.527254264,0.995853669
0.480186452,0.532968643,0.519672585,0.529244769,0.513334014,0.500462175,0.504662,0.477638187,0.464399207,0.48241453,0.995891293
0.50048838,0.514769217,0.507649386,0.492139476,0.503820093,0.520911309,0.488783321,0.487372474,0.500378974,0.531125933,0.995863047
0.527041321,0.4776919,0.483203858,0.488948599,0.468611985,0.52343124,0.505950871,0.512570324,0.508362644,0.460408716,0.995825328
0.474974743,0.534391844,0.520896304,0.478243672,0.50702067,0.506673153,0.50556406,0.513205802,0.524267298,0.491418033,0.995853214
0.484913801,0.471054764,0.537452811,0.504951297,0.483055927,0.475732889,0.493753575,0.522228116,0.501710895,0.504152763,0.995834043
0.511812715,0.48751831,0.491986924,0.474753874,0.50270728,0.473753727,0.467270552,0.516650323,0.506484485,0.502837771,0.995861453
0.480782028,0.480042593,0.52103642,0.516989223,0.509750337,0.53245511,0.512249846,0.498140472,0.503354029,0.4922505,0.995874344
0.514019856,0.462791964,0.508657636,0.488399053,0.483163427,0.469109827,0.451729954,0.513689681,0.474047809,0.448088397,0.995899841
0.506956604,0.499339527,0.52539213,0.511095508,0.486061334,0.506461994,0.465531102,0.513827507,0.52467748,0.47002801,0.995902352
0.469975093,0.508932915,0.510214293,0.497520341,0.480754336,0.454347272,0.487444148,0.516567342,0.494268651,0.520865512,0.995901994
0.485077872,0.486058738,0.500482631,0.485515831,0.4888796,0.488834631,0.493948419,0.473425734,0.493841179,0.50608571,0.995903719
0.485582738,0.481648802,0.466181973,0.461242248,0.490652527,0.487223181,0.51781225,0.51615816,0.532893744,0.489235391,0.995927451
0.512248129,0.510048462,0.491396883,0.489373922,0.51033288,0.548708796,0.506754801,0.477283458,0.488174229,0.489622526,0.995970134
0.488397486,0.471050334,0.496749575,0.523262109,0.501155354,0.561454426,0.522443694,0.481232632,0.517869346,0.458083132,0.996238307
0.495797492,0.499900083,0.556613318,0.482240661,0.517188476,0.522559443,0.468838207,0.490836386,0.498812663,0.48751705,0.996647182
0.514632088,0.489577633,0.519555628,0.497057113,0.514305061,0.507060493,0.516119637,0.5245516,0.48645674,0.479655483,0.996657727
0.509058748,0.494798639,0.509054627,0.510036514,0.505487757,0.499565364,0.47527669,0.501447053,0.486172845,0.472984957,0.996092547
0.482110763,0.518928823,0.506301079,0.504733451,0.479652297,0.533731951,0.4954691,0.51653152,0.490487389,0.509739625,0.996545242
0.48005641,0.52205139,0.490549519,0.487261199,0.50385183,0.507871204,0.498693579,0.497958868,0.532685142,0.502556731,0.996414626
0.535621826,0.481053527,0.50320435,0.5230615,0.504548051,0.508989559,0.509446822,0.477814512,0.541936499,0.488959104,0.996637688
0.4618007,0.495335812,0.482232371,0.52040863,0.505360904,0.505603251,0.546079101,0.510838348,0.489470071,0.471744569,0.996540403
0.477894084,0.473732958,0.524162923,0.511584071,0.488352252,0.455012604,0.497594475,0.513191674,0.531683965,0.487951262,0.996567582
0.521395032,0.521863806,0.518416987,0.495154605,0.489157551,0.492782817,0.518757884,0.483368399,0.498219178,0.463407903,0.996749763
0.520669164,0.498136071,0.4834605,0.493670836,0.496640656,0.493339375,0.490702541,0.490477248,0.50236729,0.507844842,0.996553317
0.493901787,0.520910359,0.518553671,0.506031894,0.509514701,0.514150198,0.49215869,0.500187645,0.506699791,0.510358038,0.996180785
0.461785039,0.524944741,0.500494416,0.506389918,0.483313575,0.470255041,0.515689767,0.487392461,0.522442577,0.485645325,0.996108319
0.492823688,0.500509973,0.503984501,0.523718998,0.531999302,0.535417517,0.486739291,0.49015653,0.478974954,0.546328643,0.996268647
0.45317672,0.472000241,0.461468902,0.491981531,0.483197741,0.484158922,0.509995576,0.483318859,0.519522409,0.485389711,0.996131969
0.477623981,0.500923644,0.502037819,0.520896409,0.502083371,0.504695614,0.490509577,0.494313527,0.475017698,0.54818214,0.996071333
0.479255491,0.466227174,0.470678101,0.513227487,0.516898821,0.53273942,0.504739835,0.50214372,0.494143411,0.510832276,0.995949908
0.479529705,0.502209458,0.516780431,0.534323478,0.499919083,0.519807509,0.52018087,0.496680816,0.493077595,0.524433827,0.995824042
0.469326722,0.509807129,0.523984951,0.522039263,0.512797363,0.504955902,0.505718431,0.512421747,0.486556082,0.520389539,0.99579283
0.511225369,0.496792271,0.459284034,0.500826893,0.500618572,0.485577017,0.499800576,0.511080603,0.508002973,0.492328726,0.995920167
0.518834118,0.505437563,0.522682122,0.500525198,0.498468047,0.486877937,0.466753978,0.467178148,0.521125048,0.473540747,0.99600204
0.508322252,0.508261291,0.519599338,0.517904205,0.51106245,0.505801529,0.475093464,0.497991,0.523022105,0.488044756,0.995966921
0.477832784,0.506376271,0.505684489,0.555351475,0.559151103,0.471309854,0.552367158,0.489252002,0.486319163,0.501757274,0.996101878
0.480681613,0.471695583,0.485436892,0.537828482,0.472002784,0.466805553,0.461897137,0.484189883,0.510207576,0.511183769,0.996130758
0.506377921,0.486346018,0.509477459,0.514996778,0.492241277,0.485623064,0.495176494,0.512855626,0.490351766,0.486136319,0.996192236
0.487205764,0.539331228,0.498154205,0.51710832,0.494989464,0.518899883,0.480913485,0.484308961,0.459742706,0.464250776,0.996245508
0.494611354,0.531000023,0.500656334,0.504946499,0.547776938,0.494183826,0.443016124,0.478164164,0.494892507,0.524012976,0.996266385
0.51874767,0.505278142,0.497288917,0.498679136,0.505794574,0.485248865,0.500427425,0.481045186,0.510946415,0.513805072,0.996314115
0.497376022,0.486851078,0.497515837,0.478405522,0.501013516,0.506685949,0.503896376,0.519635258,0.503272098,0.512945723,0.996200755
0.530085966,0.541405921,0.487249356,0.522471376,0.524541251,0.472146548,0.504713428,0.513555539,0.496727258,0.52692195,0.996138713
0.529066042,0.447931866,0.51098471,0.515682731,0.505075362,0.527236694,0.481771758,0.501474568,0.506384756,0.482664188,0.996083423
0.51302698,0.510197079,0.519098392,0.449407461,0.484480147,0.509040046,0.491572151,0.517269853,0.529780052,0.505954811,0.996155948
0.501348031,0.491197109,0.506507792,0.529852434,0.507174508,0.493219922,0.512399681,0.499962599,0.499209295,0.507510665,0.996200166
0.501155325,0.542140612,0.522949769,0.506313746,0.481608257,0.51179514,0.457617431,0.517287388,0.49770874,0.471596512,0.996241974
0.468111702,0.487854733,0.486574223,0.480218348,0.512399868,0.490188558,0.494268007,0.571705919,0.505028447,0.51703956,0.996260699
0.508117673,0.519409124,0.504404216,0.515067217,0.51032522,0.541681273,0.478639678,0.493905474,0.504761489,0.530197973,0.996276539
0.517438291,0.470581526,0.505761962,0.491885834,0.473647752,0.510402478,0.508746216,0.526276011,0.482760784,0.484845993,0.996247989
0.506821597,0.525921451,0.473112764,0.506824357,0.521729816,0.478748077,0.518019362,0.485977572,0.492328336,0.517659779,0.996266341
0.509287822,0.555353042,0.451513205,0.50355764,0.475526559,0.524622199,0.477381347,0.48630084,0.536796604,0.487055388,0.996260205
0.490228353,0.48499098,0.487582285,0.497703277,0.481536188,0.461082536,0.49501036,0.494141382,0.491084692,0.484821363,0.996236984
0.496975049,0.515875321,0.490934148,0.490876785,0.474886592,0.491793466,0.495808627,0.528976644,0.489967514,0.499369954,0.996288588
0.469060549,0.517661726,0.463941664,0.525356513,0.501318169,0.493954267,0.528930647,0.488995616,0.489489166,0.492818831,0.996262814
0.503040009,0.473971456,0.533531311,0.467325176,0.518754349,0.504608928,0.504507042,0.504522414,0.515128657,0.539701402,0.996295248
0.511991271,0.516158611,0.508829076,0.514787453,0.508589695,0.480260893,0.509090019,0.518573725,0.48553819,0.508012625,0.996270645
0.562344701,0.515438573,0.485302928,0.505278733,0.488637602,0.484874673,0.498529943,0.522951015,0.526696615,0.464782652,0.996283427
0.517703257,0.509614062,0.529790765,0.453940414,0.497535279,0.48561244,0.498122443,0.498595257,0.536700138,0.499254023,0.996313531
0.479812665,0.502972387,0.535810799,0.498140569,0.500234848,0.547418542,0.503164179,0.478380114,0.487970624,0.520171018,0.996342468
0.50756217,0.4985216,0.513896957,0.542635066,0.508667619,0.479950574,0.50118815,0.507413875,0.470518286,0.533447419,0.996156945
0.54123501,0.482034406,0.49522139,0.501960639,0.487494255,0.534391785,0.481841838,0.484905549,0.513851783,0.509591109,0.996411088
